Seite,Klicks,Impressionen,CTR,Position
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/gesundheitsschulen/_jcr_content/contentPar/downloadlist/downloaditems/gesundheitsschulen_2.spooler.download.1298557722583.pdf/b_e_Gesundheitsschulen_2004.pdf,6,416,1.44%,30.02
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/soziales/_jcr_content/contentPar/downloadlist/downloaditems/254_1321457380442.spooler.download.1300120124931.pdf/sozialbericht_2006.pdf,6,395,1.52%,10.3
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/behindertenheime_personal/_jcr_content/contentPar/downloadlist/downloaditems/institutionen_f_r_me_1.spooler.download.1373549378295.pdf/Personalbefragung_Institutionen_für_Menschen_mit_Beeinträchtigungen_Benchmarking_2013.pdf,6,349,1.72%,18.72
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/Produkte/kundschaftsbefragungen.html,6,345,1.74%,25.91
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/datenerhebung/infrastruktur.html,6,308,1.95%,42.71
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/wohnungsbestand_bautaetigkeit/_jcr_content/contentPar/downloadlist/downloaditems/83_1347979256844.spooler.download.1449144663081.xls/K096GaEi.xls,6,223,2.69%,7.14
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_03_kinderlosigkeit.pdf.spooler.download.1326986221880.pdf/si_2005_03_kinderlosigkeit.pdf,6,222,2.7%,24.02
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/thematische_erhebungen.html,6,197,3.05%,18
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_11_lebensqualitaet.pdf.spooler.download.1326986301281.pdf/si_2006_11_lebensqualitaet.pdf,6,191,3.14%,10.81
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2017_01_geburtenzahlen.pdf.spooler.download.1485950392477.pdf/si_2017_01_geburtenzahlen.pdf,6,190,3.16%,8.43
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2007_09_demografischer_ueberblick.pdf.spooler.download.1326986333168.pdf/si_2007_09_demografischer_ueberblick.pdf,6,185,3.24%,9.87
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2016_02_wahlentscheidung_nr_wahlen_2015.pdf,6,184,3.26%,12.43
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/BM52_Sozialabteilungen/_jcr_content/contentPar/downloadlist/downloaditems/beispielbericht.spooler.download.1462178156056.pdf/b_e_StatistikreportSozialbteilungen_Beispielbericht.pdf,6,161,3.73%,11.58
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_04_analyse_panaschieren_kantonsratswahlen_2015.pdf.spooler.download.1510052838741.pdf/si_2015_04_analyse_panaschieren_kantonsratswahlen_2015.pdf,6,157,3.82%,8.32
https://statistik.zh.ch/europa,6,145,4.14%,19.88
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2010_09_wer_waehlt_wen.pdf,6,144,4.17%,13.32
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_03_umgebungsanalyse.pdf.spooler.download.1326986398553.pdf/si_2009_03_umgebungsanalyse.pdf,6,127,4.72%,23.77
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_05_soziale_durchmischung.pdf.spooler.download.1326986483959.pdf/si_2011_05_soziale_durchmischung.pdf,6,119,5.04%,11.99
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/immomarkt/hae_weitereDaten/_jcr_content/contentPar/downloadlist_0/downloaditems/183_1516022584649.spooler.download.1516171085682.xls/K052ImPr_MS_1990_2006.xls,6,117,5.13%,11.34
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/zhiz17_airbnb.html,6,106,5.66%,11.83
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/zhiz18_wertschoepfung.html,6,97,6.19%,16.72
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_10_analyse_abstimmung_september_2011.pdf.spooler.download.1326986487690.pdf/si_2011_10_analyse_abstimmung_september_2011.pdf,6,95,6.32%,10.43
"https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_Begleitschreiben 
Vernehmlassung Aufnahmeverordnung.pdf",6,89,6.74%,4.61
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2011/verdichtung_stez.html,6,89,6.74%,5.56
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2014-gemeindeindikatoren.html,6,84,7.14%,8.56
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_12_fahrzeugbesitzer.pdf.spooler.download.1392889285665.pdf/si_2002_12_fahrzeugbesitzer.pdf,6,77,7.79%,24.99
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2010_14_armutsrechner.pdf.spooler.download.1326986466694.pdf/si_2010_14_armutsrechner.pdf,6,76,7.89%,13.84
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/analysen/analysen_studien.html,6,70,8.57%,9.16
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/gloor.html,6,60,10%,7.55
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_Glossar_Fragebogen_Vernehmlassung.pdf,6,52,11.54%,7.83
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-032.html,6,36,16.67%,4.78
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2007_07_zusatzleistungen_ahv.pdf.spooler.download.1326986329549.pdf/si_2007_07_zusatzleistungen_ahv.pdf,6,36,16.67%,13.08
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-084.html,6,35,17.14%,3.83
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/faq.html#subtitle-content-internet-justiz_inneres-statistik-de-aktuell-faq-jcr-content-contentPar-textimage_1,5,3614,0.14%,3.39
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/gemeindesteuern/_jcr_content/contentPar/downloadlist/downloaditems/395_1470985408041.spooler.download.1363264443070.xls/STERTRAG.XLS,5,1065,0.47%,9.97
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/Spezialpublikationen/verkehrsmodell_kanton_zuerich_2005.pdf,5,412,1.21%,23.22
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_19_siedlungsabfaelle.pdf.spooler.download.1326986135603.pdf/si_2003_19_siedlungsabfaelle.pdf,5,406,1.23%,59.92
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_15_politik_synthese.pdf.spooler.download.1326986270863.pdf/si_2005_15_politik_synthese.pdf,5,285,1.75%,11.99
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/baubewilligungen/_jcr_content/contentPar/downloadlist/downloaditems/bm_baubewilligungen_.spooler.download.1298552902599.pdf/b_e_Baubewilligungen_2005.pdf,5,253,1.98%,8.47
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/bevoelkerung_soziales/veroeffentlichungen/_jcr_content/contentPar/downloadlist_0/downloaditems/738_1510125850498.spooler.download.1321522104934.pdf/sozialbericht_2010.pdf,5,242,2.07%,9.81
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_17_segregation.pdf.spooler.download.1326986199423.pdf/si_2004_17_segregation.pdf,5,221,2.26%,18.76
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_05_branchen.pdf,5,212,2.36%,12.64
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/behindertenheime_personal/_jcr_content/contentPar/downloadlist/downloaditems/1240_1309438087732.spooler.download.1309336985829.pdf/Personalbefragung_Institutionen_für_Menschen_mit_Beeinträchtigungen_Benchmarking_2011.pdf,5,211,2.37%,24.95
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/lehrling/video_sbrugger.html,5,203,2.46%,8.14
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2017_01_geburtenzahlen.pdf,5,176,2.84%,9.79
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2017_09_wanderungen.pdf,5,173,2.89%,11.1
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/bau_gwr.html,5,167,2.99%,7.75
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/datenerhebung/gemeindeservice.html,5,167,2.99%,10.21
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_17_strukturatlas_einfuehrung.pdf,5,149,3.36%,10.88
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2008_03_abstimmung_2008_02_24.pdf.spooler.download.1326986356909.pdf/si_2008_03_abstimmung_2008_02_24.pdf,5,135,3.7%,7.81
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_04_analyse_panaschieren_kantonsratswahlen_2015.pdf,5,108,4.63%,13.98
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2018_03_fremdsprachen_im_Kanton_Zuerich.pdf.spooler.download.1525770789334.pdf/si_2018_03_fremdsprachen_im_Kanton_Zuerich.pdf,5,108,4.63%,32.27
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/binder.html,5,107,4.67%,11.22
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/branchenprofil_update.html,5,105,4.76%,10.23
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/mikrodaten.html,5,98,5.1%,13.06
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/strafverfolgung.html,5,96,5.21%,6.24
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_17_staatssteuerstatistik.pdf.spooler.download.1392889461270.pdf/si_2002_17_staatssteuerstatistik.pdf,5,96,5.21%,9.51
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/quartanalyse_bevstatistik_2015.html,5,96,5.21%,16.09
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_Musterfragebogen.pdf,5,92,5.43%,7.59
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_18_sitzverlegungen.pdf.spooler.download.1326986135236.pdf/si_2003_18_sitzverlegungen.pdf,5,87,5.75%,13.74
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/gemeindesteuern/_jcr_content/contentPar/downloadlist_1/downloaditems/berichtigte_steuerkr.spooler.download.1506933364374.xlsx/STKRBERI_NEU.xlsx,5,84,5.95%,12.86
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen.html,5,77,6.49%,6.48
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/analyse_haushaltsstrukturen.html,5,77,6.49%,7.23
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/Siedlungserneuerung.html,5,73,6.85%,3.74
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/gemeindesteuern/_jcr_content/contentPar/downloadlist_1/downloaditems/steuerkraft_ab_2011.spooler.download.1533195914204.xlsx/STKRAFT_NEU.xlsx,5,68,7.35%,8.15
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_09_terroranschlaege.pdf.spooler.download.1392889191074.pdf/si_2002_09_terroranschlaege.pdf,5,57,8.77%,15.75
https://statistik.zh.ch/internet/volkswirtschaftsdirektion/afv/de/luftfahrt/anlagen/oeffentliche_publikationen/sicherheitszonenplan.html,5,51,9.8%,5.96
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/newsstat.html,5,43,11.63%,11.09
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2015_06_wie_viele_waehler_haben_die_parteien.pdf,5,41,12.2%,11.46
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-286_gemeinden_zuwanderung.html,5,39,12.82%,21
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2017_05_hedonisches_Bodenpreismodell.pdf,5,33,15.15%,9.85
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/Leerwohnungszaehlung.html#title-content-internet-justiz_inneres-statistik-de-aktuell-mitteilungen-2017-Leerwohnungszaehlung-jcr-content-contentPar-textimage_14,4,943,0.42%,4.19
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_11_VZ2010.pdf.spooler.download.1326986489254.pdf/si_2011_11_VZ2010.pdf,4,716,0.56%,13.56
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_02_pendeln_wirtschaftsraum.pdf.spooler.download.1326986218348.pdf/si_2005_02_pendeln_wirtschaftsraum.pdf,4,401,1%,14.05
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2005_11_sozialhilfe.pdf.spooler.download.1326986247675.pdf/si_2005_11_sozialhilfe.pdf,4,357,1.12%,56.8
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2015/Leerwohnungen_2015.html,4,353,1.13%,38.61
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/Spezialpublikationen/erster_zh_ikt-bericht_2010.pdf,4,312,1.28%,16.12
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen.html,4,285,1.4%,9.89
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/behindertenheime_personal/_jcr_content/contentPar/downloadlist/downloaditems/institutionen_f_r_me_2.spooler.download.1442413733630.pdf/b_e_P16_Benchmarkingbericht_alle 
Institutionen 2015.pdf",4,235,1.7%,16.4
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevoelkerung/_jcr_content/contentPar/downloadlist_4/downloaditems/321_1404894725382.spooler.download.1438867997474.xls/Volkszaehlungen_seit_1850.xls,4,204,1.96%,10.63
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2013_03_zufriedene_zuercher_bevoelkerung.pdf,4,145,2.76%,13.78
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/angebote-fuer/spitaeler--spitex-und-langzeitpflege.html,4,128,3.12%,10.05
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2007_01_firmengruendungen.pdf.spooler.download.1510303822577.pdf/si_2007_01_firmengruendungen.pdf,4,121,3.31%,18.17
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2002_06_wohnraum.pdf.spooler.download.1392889104506.pdf/si_2002_06_wohnraum.pdf,4,120,3.33%,16.45
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/Immo2016.html,4,117,3.42%,23.04
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2018_03_fremdsprachen_im_Kanton_Zuerich.pdf,4,99,4.04%,42.33
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/politik/veroeffentlichungen.html,4,76,5.26%,10.34
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/gesundheitszentren/_jcr_content/contentPar/downloadlist/downloaditems/bildungszentren_im_g_0.spooler.download.1298557723822.pdf/b_e_P_Gesundheitszentren_2008.pdf,4,76,5.26%,12.28
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2016_04_abstimmungen_uebersicht_2010_2016.pdf,4,76,5.26%,16.79
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bildung.html,4,72,5.56%,17.89
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_10_sportlich_durchs_leben.pdf.spooler.download.1326986179680.pdf/si_2004_10_sportlich_durchs_leben.pdf,4,70,5.71%,11.34
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-statistisches_45_jahrbuch_45_des_45_kantons_45_zuerich_45_2017_45__45_schwerpunkt_45_kri.html,4,58,6.9%,3.81
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/Termine18/_jcr_content/contentPar/downloadlist/downloaditems/gemeindewahljahr_201.spooler.download.1502103245113.xls/Termine_Gemeindewahlen18.xls,4,57,7.02%,6.61
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-sitzverschiebung_45_im_45_kantonsrat.html,4,56,7.14%,4.8
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/einkommen_vermoegen/_jcr_content/contentPar/downloadlist_0/downloaditems/10_1332855306034.spooler.download.1500888685095.xlsx/Vermögensverteilung.xlsx,4,56,7.14%,11.25
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/kartenanwendungen.html,4,53,7.55%,6.09
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bevoelkerung/_jcr_content/contentPar/downloadlist/downloaditems/25_1332920953730.spooler.download.1322753156503.xls/Bev2010_Struktur_GemZH_KE.xls,4,46,8.7%,10.28
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/berufsberatungen/_jcr_content/contentPar/downloadlist/downloaditems/berufsberatungen_200.spooler.download.1298557704459.pdf/b_e_Berufsberatungen_2003.pdf,4,46,8.7%,40.13
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kurzanalysen_45_zum_45_kanton_45_zuerich.html,4,40,10%,4.75
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/projektuebersicht-Kundenbefragungen.html,4,39,10.26%,13.97
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-252_bodenpreisstatistik.rss.jcr:content.newsteaserSingleColumn.rss.html,4,36,11.11%,3.97
https://statistik.zh.ch/musterbericht,4,36,11.11%,8.08
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/schug.html,4,32,12.5%,13.66
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-das_45_gemeindereferendum_45_gegen_45_die_45_aufhebung_45_der_45_sozialhilfeleistu.html,4,31,12.9%,5.16
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-abstimmungsvorlagen_45_vom_45_23_45__45_september_45_2018.html,4,28,14.29%,4.46
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2011-147_arealstatistik.html,4,28,14.29%,8.93
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/BM52_Sozialabteilungen.html,4,26,15.38%,3.81
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2004_09_kinderbetreuung.pdf.spooler.download.1326986179488.pdf/si_2004_09_kinderbetreuung.pdf,4,20,20%,8.3
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/Flyer_Dienstleistungen.pdf,4,19,21.05%,5.63
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/aufnahmeverordnung.html,4,16,25%,2.69
https://statistik.zh.ch/internet/justiz_inneres/wahlen-abstimmungen/de/wahlen/wahlarchiv/nr_archiv/nationalratswahl2015/wahlprotokolle.html,4,13,30.77%,2.85
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/offeneStellen.html,4,12,33.33%,10.17
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/faq.html#subtitle-content-internet-justiz_inneres-statistik-de-aktuell-faq-jcr-content-contentPar-textimage_0,3,3432,0.09%,3.24
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/hallenbaeder/_jcr_content/contentPar/downloadlist/downloaditems/kundschaftsbefragung.spooler.download.1298557717877.pdf/b_e_Hallenbaeder 
2003.pdf",3,606,0.5%,24.59
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/veroeffentlichungen/_jcr_content/contentPar/downloadlist/downloaditems/822_1510298121129.spooler.download.1510301987544.pdf/clusterbericht_2009-2010.pdf,3,447,0.67%,33.29
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2007_11_baden_wuerttemberg.pdf,3,254,1.18%,31.71
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2008_13_zuwanderung.pdf.spooler.download.1326986381599.pdf/si_2008_13_zuwanderung.pdf,3,240,1.25%,11.94
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_08_vornamen.pdf,3,233,1.29%,23.06
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/Leerwohnungszaehlung.html#title-content-internet-justiz_inneres-statistik-de-aktuell-mitteilungen-2018-Leerwohnungszaehlung-jcr-content-contentPar-textimage_14,3,229,1.31%,3.66
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2018_02_wertschoepfung.pdf,3,219,1.37%,28.58
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/angebote-fuer/die-kantonale-verwaltung.html,3,179,1.68%,4.9
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/ausbildung_gesundheit/_jcr_content/contentPar/downloadlist_1372412549197/downloaditems/ausf_hrlicher_projek.spooler.download.1471506458868.pdf/b_e_Projektbeschrieb_Benchmarking_2017-2019.pdf,3,159,1.89%,6.47
"https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/Erhebungsformular 
Benchmarking kantonale Militärverwaltungen.xls",3,149,2.01%,15.64
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/zhiz17_kinderkosten.html,3,142,2.11%,14.28
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/betreutenbefragung/_jcr_content/contentPar/downloadlist_1323954361551/downloaditems/gesamtbericht_zufrie_2.spooler.download.1358175260027.pdf/b_e_Betreutenbefragung_Wohnen_und_Arbeit_2012.pdf,3,141,2.13%,18.7
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2003_25_abfall.pdf.spooler.download.1326986155841.pdf/si_2003_25_abfall.pdf,3,139,2.16%,16.4
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_12_abstimmung_2009_11_29.pdf.spooler.download.1326986420991.pdf/si_2009_12_abstimmung_2009_11_29.pdf,3,124,2.42%,18.56
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2010_05_abstimmung_2010_06_13.pdf.spooler.download.1510066146863.pdf/si_2010_05_abstimmung_2010_06_13.pdf,3,118,2.54%,7.57
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/gemeindesteuern/_jcr_content/contentPar/downloadlist_1/downloaditems/steuerkraft_ab_2011.spooler.download.1506932925151.xlsx/STKRAFT_NEU.xlsx,3,117,2.56%,6.31
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2012/wohneigentum.html,3,111,2.7%,23.43
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/gemeinden_kt_zuerich/_jcr_content/contentPar/downloadlist/downloaditems/informationsbrosch_r.spooler.download.1473766941218.pdf/b_e_Infobroschüre_Personalbefragung_2017.pdf,3,109,2.75%,9.2
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2012/raeumliche_statistik.html,3,104,2.88%,7.79
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2009_01_abstimmung_2009_02_08.pdf.spooler.download.1326986392341.pdf/si_2009_01_abstimmung_2009_02_08.pdf,3,102,2.94%,10.32
https://statistik.zh.ch/content/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2011_13_waehlerverhalten_staenderatswahlen_2011_1_wahlgang.pdf,3,102,2.94%,23.51
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/twitter.html,3,93,3.23%,21.53
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2010/localisator.html,3,91,3.3%,12.05
"https://statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/veroeffentlichungen/_jcr_content/contentPar/downloadlist/downloaditems/827_1510298255201.spooler.download.1510304948837.pdf/wirtschaftsregion 
winterthur_2009.pdf",3,91,3.3%,13.13
https://statistik.zh.ch/dam/justiz_innern/statistik/Publikationen/statistik_info/si_2006_09_gruendungsdynamik.pdf.spooler.download.1326986296823.pdf/si_2006_09_gruendungsdynamik.pdf,3,89,3.37%,10.89
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/leuenberger.html,3,85,3.53%,9.15
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/kartentool.html,3,82,3.66%,7.9
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/clusterprofil.html,3,75,4%,13.83
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2015-velostatistik.html,3,74,4.05%,7.65
"https://statistik.zh.ch/content/dam/justiz_innern/statistik/Dienstleistungen/B_E/b_e_fact 
sheet Zufriedenheitsbefragung nach Tagungen.pdf",3,72,4.17%,38.97
https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/projektuebersicht1/alle-projekte/volkswirtschaftsdirektion/_jcr_content/contentPar/downloadlist/downloaditems/kundenbefragung_vdi_.spooler.download.1470759971420.pdf/b_e_Kundenbefragung_VDI_2016.pdf,3,70,4.29%,13.33
