Bezeichnung,Eindeutige Seitenansichten,Seitenansichten,Von Besuchern verbrachte Gesamtzeit (in Sekunden),In den Suchergebnissen angeklickt,nb_hits_with_time_generation,min_time_generation,max_time_generation,Eingänge,Aktionen nach Eingang hier,Von Besuchern verbrachte Gesamtzeit (in Sekunden) nach Eingang hier,Absprünge,Ausstiege,Eindeutige Besucher (Tagessumme),Eindeutige Einstiege (Tagessumme),Eindeutige Ausstiege (Tagessumme),Durchschnittszeit pro Seite,Absprungsrate,Ausstiegsrate,Durchschnittliche Generierungszeit,Metadaten: url,Metadaten: segment
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506232j.html,2,2,8,,1,1.042,1.042,1,1,0,1,1,2,1,1,4,100%,50%,1.042,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506232j.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_06%2F1506232j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506252d.html,2,2,161,,2,0.002,0.06,2,3,162,1,1,2,2,1,81,50%,50%,0.031,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506252d.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_06%2F1506252d.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506291j.html,2,2,0,,1,0.002,0.002,1,1,0,1,2,2,1,2,0,100%,100%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506291j.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_06%2F1506291j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506302m.html,2,2,0,,2,1.013,1.339,1,1,0,1,2,2,1,2,0,100%,100%,1.176,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506302m.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_06%2F1506302m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507012j.html,2,3,58,,3,0.001,1.098,2,4,59,1,2,2,2,2,19,50%,100%,0.579,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507012j.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_07%2F1507012j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507031x.html,2,2,0,,2,1.35,2.708,2,2,0,2,2,2,2,2,0,100%,100%,2.029,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507031x.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_07%2F1507031x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507101c.html,2,2,111,,2,0.609,0.692,1,6,313,0,,2,1,,56,0%,0%,0.651,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_07/1507101c.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_07%2F1507101c.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_11/1511061h.html,2,2,127,,2,0.005,1.094,1,3,48,0,,2,1,,64,0%,0%,0.55,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_11/1511061h.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_11%2F1511061h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_11/1511271x.html,2,3,1387,,3,0.021,1.204,2,3,1388,1,2,2,2,2,462,50%,100%,0.624,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_11/1511271x.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2015_11%2F1511271x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_02/1609023d.html,2,2,217,,2,2.036,2.488,2,3,218,1,1,2,2,1,109,50%,50%,2.262,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_02/1609023d.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_02%2F1609023d.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_03/1603021d.html,2,2,393,,0,,0,,,,,,2,,,197,0%,0%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_03/1603021d.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_03%2F1603021d.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_05/1605232m.html,2,3,120,,2,0.01,1.005,2,6,122,0,1,2,2,1,40,0%,50%,0.508,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_05/1605232m.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_05%2F1605232m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_07/1607071x.html,2,2,0,,2,2.03,2.337,2,2,0,2,2,2,2,2,0,100%,100%,2.184,http://bildungsdirektion.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_07/1607071x.html,pageUrl==http%3A%2F%2Fbildungsdirektion.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_07%2F1607071x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608241h.html,2,2,0,,2,0.642,0.726,2,2,0,2,2,2,2,2,0,100%,100%,0.684,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608241h.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_08%2F1608241h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609022o.html,2,2,26,,1,0.05,0.05,1,1,0,1,1,2,1,1,13,100%,50%,0.05,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609022o.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_09%2F1609022o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609303o.html,2,2,10,,2,0.029,1.606,,,,,,2,,,5,0%,0%,0.818,https://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_09/1609303o.html,pageUrl==https%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_09%2F1609303o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_10/1610091c.html,2,2,17,,2,1.593,2.937,1,1,0,1,1,2,1,1,9,100%,50%,2.265,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_10/1610091c.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_10%2F1610091c.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_11/1611031m.html,2,2,36,,1,0.003,0.003,1,1,0,1,1,2,1,1,18,100%,50%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_11/1611031m.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_11%2F1611031m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_11/1611301m.html,2,2,39,,0,,0,,,,,1,2,,1,20,0%,50%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_11/1611301m.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_11%2F1611301m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_12/1612061c.html,2,2,39,,0,,0,1,6,368,0,,2,1,,20,0%,0%,0,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_12/1612061c.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2016_12%2F1612061c.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_01/1701021j.html,2,2,2,,2,0.02,1.121,1,1,0,1,1,2,1,1,1,100%,50%,0.571,https://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_01/1701021j.html,pageUrl==https%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_01%2F1701021j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_02/1702071s.html,2,2,0,,2,0.001,0.002,2,2,0,2,2,2,2,2,0,100%,100%,0.002,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_02/1702071s.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_02%2F1702071s.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_03/1703081x.html,2,2,0,,2,0.002,0.003,2,2,0,2,2,2,2,2,0,100%,100%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_03/1703081x.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_03%2F1703081x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704092c.html,2,2,54,,2,0.002,0.003,,,,,,2,,,27,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704092c.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_04%2F1704092c.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704232x.html,2,3,184,,3,0.007,0.692,2,5,185,1,2,1,1,1,61,50%,100%,0.412,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704232x.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_04%2F1704232x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704303m.html,2,2,25,,2,0.705,1.374,2,3,26,1,1,2,2,1,13,50%,50%,1.04,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704303m.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_04%2F1704303m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_05/1705282m.html,2,2,0,,2,0.008,2.993,1,1,0,1,2,2,1,2,0,100%,100%,1.501,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_05/1705282m.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_05%2F1705282m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_06/1706291s.html,2,2,50,,2,0.63,2.109,2,14,199,1,1,2,2,1,25,50%,50%,1.37,https://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_06/1706291s.html,pageUrl==https%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_06%2F1706291s.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707201h.html,2,2,0,,2,0.608,0.801,1,1,0,1,2,2,1,2,0,100%,100%,0.705,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707201h.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_07%2F1707201h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707261ba.html,2,2,463,,2,0.023,0.769,1,7,189,0,1,1,1,1,232,0%,50%,0.396,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/1707261ba.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_07%2F1707261ba.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708081o.html,2,2,0,,2,0.174,1.705,2,2,0,2,2,2,2,2,0,100%,100%,0.94,http://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708081o.html,pageUrl==http%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_08%2F1708081o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708122c.html,2,2,1577,,2,0.002,1.52,2,3,1578,1,1,2,2,1,789,50%,50%,0.761,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708122c.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_08%2F1708122c.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708201x.html,2,2,0,,2,0.052,0.816,2,2,0,2,2,1,1,1,0,100%,100%,0.434,https://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_08/1708201x.html,pageUrl==https%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_08%2F1708201x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709011t.html,2,2,0,,2,0.799,1.838,1,1,0,1,2,2,1,2,0,100%,100%,1.319,http://www.bildungsdirektion.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709011t.html,pageUrl==http%3A%2F%2Fwww.bildungsdirektion.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_09%2F1709011t.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709171j.html,2,2,0,,2,0.019,1.406,2,2,0,2,2,2,2,2,0,100%,100%,0.713,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709171j.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_09%2F1709171j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709212o2te.html,2,2,0,,2,0.161,0.723,2,2,0,2,2,2,2,2,0,100%,100%,0.442,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709212o2te.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_09%2F1709212o2te.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710141h.html,2,2,0,,2,0.093,1.149,1,1,0,1,2,2,1,2,0,100%,100%,0.621,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_10/1710141h.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_10%2F1710141h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711141x.html,2,2,0,,2,0.015,0.114,2,2,0,2,2,1,1,1,0,100%,100%,0.065,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711141x.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_11%2F1711141x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712032m.html,2,4,193,,3,0.035,0.679,2,6,195,0,2,2,2,2,48,0%,100%,0.429,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712032m.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_12%2F1712032m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712034m.html,2,2,12,,1,0.878,0.878,1,1,0,1,1,2,1,1,6,100%,50%,0.878,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712034m.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2017_12%2F1712034m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801031h.html,2,4,32,,3,0.001,1.449,,,,,1,2,,1,8,0%,50%,0.484,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801031h.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_01%2F1801031h.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801141m.html,2,2,48,,2,0.003,0.627,,,,,,2,,,24,0%,0%,0.315,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801141m.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_01%2F1801141m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801281x.html,2,2,94,1,2,0.003,0.094,,,,,,2,,,47,0%,0%,0.049,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801281x.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_01%2F1801281x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801301m.html,2,3,20,,1,0.783,0.783,2,9,117,1,2,2,2,2,7,50%,100%,0.783,https://www.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801301m.html,pageUrl==https%3A%2F%2Fwww.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_01%2F1801301m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802011o.html,2,2,12,1,2,0.564,0.573,1,1,0,1,1,2,1,1,6,100%,50%,0.569,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802011o.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_02%2F1802011o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201o.html,2,3,26,,3,0.058,0.61,2,3,27,1,2,2,2,2,9,50%,100%,0.242,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201o.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_02%2F1802201o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201t.html,2,2,0,,2,0.016,1.544,1,1,0,1,2,2,1,2,0,100%,100%,0.78,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201t.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_02%2F1802201t.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803051o.html,2,3,75,,2,0.003,0.135,1,1,0,1,1,2,1,1,25,100%,50%,0.069,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803051o.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_03%2F1803051o.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803131j.html,2,2,0,,2,0.571,2.38,2,2,0,2,2,2,2,2,0,100%,100%,1.476,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803131j.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_03%2F1803131j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803231t.html,2,3,48,,2,0.003,1.063,1,1,0,1,1,2,1,1,16,100%,50%,0.533,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803231t.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_03%2F1803231t.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804011m.html,2,2,7,,2,0.7,1.866,1,1,0,1,1,2,1,1,4,100%,50%,1.283,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804011m.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_04%2F1804011m.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804101j.html,2,3,350,,2,0.003,0.652,,,,,,2,,,117,0%,0%,0.328,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804101j.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_04%2F1804101j.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804191t.html,2,2,20,,2,0.032,1.201,1,1,0,1,1,2,1,1,10,100%,50%,0.617,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804191t.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_04%2F1804191t.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804211x.html,2,2,22,,2,0.003,0.003,,,,,,2,,,11,0%,0%,0.003,http://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804211x.html,pageUrl==http%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_04%2F1804211x.html
/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1505152b.html,2,3,25,,2,0.003,0.702,1,1,0,1,1,2,1,1,8,100%,50%,0.353,https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1505152b.html,pageUrl==https%3A%2F%2Fwww.kapo.zh.ch%2Finternet%2Fsicherheitsdirektion%2Fkapo%2Fde%2Faktuell%2Fmedienmitteilungen%2F2018_05%2F1505152b.html
