Seite,Klicks,Impressionen,CTR,Position
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail7.html,2,137,1.46%,4.48
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/liste_bew_vd.pdf.spooler.download.1533300171627.pdf/liste_bew_vd.pdf,2,129,1.55%,13.72
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805231m.html,2,114,1.75%,17.7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712181ocbd.html,2,114,1.75%,18.49
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahresbericht_2015.pdf.spooler.download.1490358247692.pdf/jahresbericht_2015.pdf,2,95,2.11%,18.68
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805064m.html,2,94,2.13%,6.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806081a.html,2,93,2.15%,11.02
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808121h.html,2,91,2.2%,27.23
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_03/1503231j.html,2,86,2.33%,2.64
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/liste_bew_vd.pdf,2,86,2.33%,10.22
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808221t.html,2,85,2.35%,11.49
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/voro.html,2,78,2.56%,6.19
https://www.kapo.zh.ch/content/internet/sicherheitsdirektion/kapo/de/service/suche.html?_charset_=UTF-8&keywords=Polizeiposten&submit=Suchen,2,72,2.78%,3.35
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/zivil/_jcr_content/contentPar/morethemes/morethemesitems/informationsbrosch_r.spooler.download.1537267827028.pdf/info_zivil_sicherheitsberufe.pdf,2,69,2.9%,12.3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/allgemein8.html,2,68,2.94%,1.35
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/schusswaffen/_jcr_content/contentPar/downloadlist/downloaditems/factsheet_schusswaff.spooler.download.1481805224102.pdf/factsheet_waffen.pdf,2,67,2.99%,13.46
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/hilfe_und_beratung.html,2,63,3.17%,7.63
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/zielgruppen1/schulen.html,2,62,3.23%,11.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170711_FerienEinbruch.html,2,58,3.45%,37.97
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/fachstelle/kfo.html,2,56,3.57%,4.45
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ang_kpa/_jcr_content/contentPar/downloadlist/downloaditems/infoschreiben_f_r_sc.spooler.download.1464156429718.pdf/info_schreiben_schulleitungen.pdf,2,54,3.7%,10.06
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810042r.html,2,54,3.7%,14.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/aktuelle_fragen_2018.html,2,51,3.92%,3.51
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/ueber_uns.html,2,51,3.92%,4.82
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170530_aufgaben_fp.html,2,51,3.92%,7.61
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahresbericht_2013.pdf.spooler.download.1427265153851.pdf/jahresbericht_2013.pdf,2,47,4.26%,25.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802172h.html,2,42,4.76%,5.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170503_gb16.html,2,41,4.88%,8.24
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_q1/Medienmitteilung-Facebook.html,2,41,4.88%,10.68
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/pdf/Taxi 
Mami_Papi.pdf",2,40,5%,29.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/stho.html,2,39,5.13%,3.87
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/kanton_zuerich/KTZH_MedienorientierungChefVP.pdf.spooler.download.1520921938974.pdf/KTZH_MedienorientierungChefVP.pdf,2,39,5.13%,12.85
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806041o.html,2,39,5.13%,48.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803231t.html,2,37,5.41%,8.3
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180919_gb17_for.html,2,36,5.56%,49.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803131x_VUSTA.html,2,35,5.71%,4.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810091f.html,2,35,5.71%,36.46
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802201x.html,2,34,5.88%,7.26
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_07/1407051e.html,2,33,6.06%,12.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/verkehr/alkohol_drogen.html,2,33,6.06%,25.61
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808241t.html,2,31,6.45%,20.97
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo/organisation_kripo.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-ueber_uns-org-kripo-organisation_kripo-jcr-content-contentPar-textimage_3,2,29,6.9%,2.72
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/180920181h.html,2,29,6.9%,17.17
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/pgw/kampagne16/plakate/kapo_stocker.pdf,2,29,6.9%,18.66
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810151h.html,2,28,7.14%,9.68
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_04/1604261m.html,2,25,8%,16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fahndungsmeldungen/2303101e.html,2,25,8%,20.76
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/print/verkehr/ausnahmetransport/dokumente/atb_liste_mit_polizeibewilligung.pdf.spooler.download.1516971141815.pdf/atb_liste_mit_polizeibewilligung.pdf,2,23,8.7%,5.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail3.html,2,22,9.09%,6.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo/organisation_kripo.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-ueber_uns-org-kripo-organisation_kripo-jcr-content-contentPar-textimage,2,19,10.53%,2.53
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809131h.html,2,18,11.11%,7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709171j.html,2,13,15.38%,8.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_05/1405091c.html,2,12,16.67%,1.25
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_q31/1105091o.html,2,12,16.67%,4.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802131x.html,2,12,16.67%,4.17
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/kaderstellen/Chef_Flughafenpolizei_Grenzabteilung.pdf.spooler.download.1536135307837.pdf/Chef_Flughafenpolizei_Grenzabteilung.pdf,2,12,16.67%,5.08
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/org/kripo/organisation_kripo.html#subtitle-content-internet-sicherheitsdirektion-kapo-de-ueber_uns-org-kripo-organisation_kripo-jcr-content-contentPar-textimage_1,2,10,20%,1.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2014_04/1404141c.html,2,10,20%,2.2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807181h.html,2,10,20%,5.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804101t.html,2,10,20%,8.1
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/zivilstellen/LOG-FZ-AR_Automobilmechatroniker_Diagnostiker.pdf.spooler.download.1536582174046.pdf/LOG-FZ-AR_Automobilmechatroniker_Diagnostiker.pdf,2,10,20%,37.2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803051x.html,2,9,22.22%,2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/zielgruppen1/senioren.html,2,9,22.22%,4.56
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_03/1603171c.html,2,9,22.22%,6.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_03/1303251j.html,2,9,22.22%,8.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/rechtsgrundlagen/opferhilfegesetz.html,2,8,25%,7.12
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_11/1711221b.html,2,8,25%,19.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/suche.html,2,5,40%,17.2
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810021r0.html,2,4,50%,5.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/forms/allgemein42.html,2,3,66.67%,3.67
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2012-141_stv_kommandant.html,2,3,66.67%,6.67
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kampagnen/waffenrueckgabe/Kleinplakat_Waffenabgabe_wädenswil.pdf,2,2,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_08/1608241h.html,2,2,100%,1
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804212f.html,1,476,0.21%,18.33
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/medienangebot/videos.html,1,368,0.27%,41.38
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/liedertexte/alle_liedertexte_ferox_cd.pdf,1,239,0.42%,11.23
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806131o.html,1,229,0.44%,8.39
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808041o.html,1,209,0.48%,25.43
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805311x.html,1,204,0.49%,18.72
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180705_einbruch.html,1,201,0.5%,29.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801013h.html,1,187,0.53%,7.79
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/lehrstellen/Lehrstelle_Fachfrau_mann_Betriebsunterhalt.pdf.spooler.download.1526996825378.pdf/Lehrstelle_Fachfrau_mann_Betriebsunterhalt.pdf,1,183,0.55%,57.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807261t.html,1,180,0.56%,7.04
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804182t.html,1,173,0.58%,54.39
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805271t.html,1,169,0.59%,13.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804161t.html,1,167,0.6%,12.82
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804031n.html,1,156,0.64%,43.96
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804151j.html,1,144,0.69%,20.99
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/weitere_infos/haeusliche_gewalt.html,1,121,0.83%,51.17
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808181x.html,1,107,0.93%,46.43
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806301t.html,1,93,1.08%,8.48
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802021t.html,1,87,1.15%,19.31
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809082m.html,1,79,1.27%,8.76
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808051o.html,1,79,1.27%,42.78
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_12/1612061x.html,1,76,1.32%,9.99
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_09/1809042t.html,1,68,1.47%,10.28
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805091t.html,1,67,1.49%,7.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/jiv/Praevention.html,1,67,1.49%,10.7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805011o.html,1,62,1.61%,19.02
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806042o.html,1,57,1.75%,6.96
"https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/praevention/kji/dokumente/pdf/Fähigkeitsausweis 
für Schülertransporte.pdf",1,56,1.79%,15.57
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805051m.html,1,56,1.79%,68.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805021o.html,1,55,1.82%,19.82
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180517_zertifikat.html,1,54,1.85%,23.28
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807192h.html,1,52,1.92%,6.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805031n.html,1,52,1.92%,27.85
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail5.html,1,51,1.96%,8.41
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/flyer/Flyer_Italienisch.pdf.spooler.download.1490345738927.pdf/Flyer_Italienisch.pdf,1,51,1.96%,10.65
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808102m.html,1,50,2%,8.28
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712121t.html,1,50,2%,33.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807011t.html,1,49,2.04%,6.76
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_02/1202081ww.html,1,49,2.04%,7.39
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/zeth.html,1,49,2.04%,10.86
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801221h.html,1,47,2.13%,6.47
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/krista/archiv_pks/jahresbericht_2016.pdf.spooler.download.1521809438865.pdf/jahresbericht_2016.pdf,1,47,2.13%,9.53
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704101z.html,1,46,2.17%,6.91
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1505152b.html,1,46,2.17%,7.59
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807031h.html,1,45,2.22%,8.11
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180823_Messestand_ZOM.html,1,45,2.22%,19.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804011m.html,1,44,2.27%,7.16
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180626_taschendiebe.html,1,43,2.33%,18.14
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807101x.html,1,43,2.33%,26.51
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806211t.html,1,43,2.33%,30.84
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807271a.html,1,42,2.38%,11.83
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805071j.html,1,41,2.44%,8.49
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712163j.html,1,39,2.56%,27.64
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/archiv/keigwalt.html,1,38,2.63%,29.39
"https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/publikationen/statistik/vusta/Archiv 
VUSTA/vusta2013.pdf.spooler.download.1394100202725.pdf/vusta2013.pdf",1,36,2.78%,10.89
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803031h.html,1,35,2.86%,9.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2011_12/1112062m.html,1,35,2.86%,9.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_10/1810081x.html,1,35,2.86%,81.34
https://www.kapo.zh.ch/internet/de/rechtliche_grundlagen/gesetze/loseblatt-_und_offiziellesammlung.html,1,34,2.94%,5.09
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804191t.html,1,33,3.03%,6.48
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/archiv/indue/_jcr_content/contentPar/downloadlist/downloaditems/medienorientierung_v.spooler.download.1508910056945.pdf/medienorientierung_2017.pdf,1,31,3.23%,6.42
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fahndungsmeldungen/2206091a.html,1,31,3.23%,6.94
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808271a.html,1,31,3.23%,11.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2015_06/1506161x.html,1,31,3.23%,23.32
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/sbf/Inserat_SBF_2019.pdf.spooler.download.1537850501355.pdf/Inserat_SBF_2019.pdf,1,30,3.33%,4.1
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/pgw/kampagne16/plakate/kapo_senn.pdf,1,30,3.33%,7.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/q4/1912101o.html,1,30,3.33%,14.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_04/1204141o.html,1,30,3.33%,19.43
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806241m.html,1,30,3.33%,38.5
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/jobs/berufsbild_polizist/kampagne16/detail.html,1,29,3.45%,3.97
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/kji/ueberuns1/team/wiw.html,1,29,3.45%,4.55
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2012_11/1211251s.html,1,29,3.45%,4.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807161h.html,1,29,3.45%,24.28
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/weiterbildung/archiv/programm_2015.pdf.spooler.download.1465891638844.pdf/programm_2015.pdf,1,28,3.57%,19.75
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/1709281h.html,1,27,3.7%,5.85
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_02/1802231o.html,1,27,3.7%,10.85
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/ist_neu/weiterbildung/archiv/programm_2016.pdf.spooler.download.1465891679988.pdf/programm_2016.pdf,1,27,3.7%,49.19
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_07/170713x.html,1,26,3.85%,5.73
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/hilfe_und_beratung/gewaltausuebende_personen.html,1,26,3.85%,6.31
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_06/1806141x.html,1,26,3.85%,8.04
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2018/180301_fussgaengerstreifen.html,1,26,3.85%,8.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_09/170907neu1.html,1,25,4%,5.68
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_01/1801301m.html,1,25,4%,6.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712271m.html,1,24,4.17%,9.46
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/ist_neu/weiterbildung/IST_WB_2018_Einladung.pdf,1,24,4.17%,10.79
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_03/1803104o.html,1,24,4.17%,32.58
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_08/1808091m.html,1,23,4.35%,7.7
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_06/1706181o.html,1,23,4.35%,16.65
https://www.kapo.zh.ch/content/dam/sicherheitsdirektion/kapo/pgw/kampagne16/plakate/kapo_guggisberg.pdf,1,23,4.35%,26.52
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/fachbeitraege/2017/170606_terror.html,1,22,4.55%,8.82
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_12/1712012m.html,1,22,4.55%,11.27
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_07/1807191o.html,1,21,4.76%,6.62
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704232x.html,1,20,5%,6.85
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_05/1805301x.html,1,20,5%,7.8
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2017_04/1704141h.html,1,20,5%,9.65
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2018_04/1804082f.html,1,20,5%,9.9
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/ueber_uns/app_kapozh/SFapp.html,1,20,5%,13.6
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_09/1309071j.html,1,20,5%,48.4
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2016_10/1611022o.html,1,18,5.56%,4.44
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/praevention/ist/ueber_uns/ag_monitoring.html,1,18,5.56%,9.11
https://www.kapo.zh.ch/internet/sicherheitsdirektion/kapo/de/aktuell/medienmitteilungen/2013_12/1312261o.html,1,17,5.88%,4.06
https://www.kapo.zh.ch/internet/de/rechtliche_grundlagen/entscheide/zhentscheide_definition/0318/_jcr_content/contentPar/downloadlist/downloaditems/476_1487686070390.spooler.download.1487688926899.pdf/BD_2016-9DECQF.pdf,1,17,5.88%,14.88
https://www.kapo.zh.ch/dam/sicherheitsdirektion/kapo/pgw/stelleninserate/zivilstellen/ITE-PJ_ProjektleiterIn.pdf.spooler.download.1535527596664.pdf/ITE-PJ_ProjektleiterIn.pdf,1,17,5.88%,26.59
